6, what are parked on the side of the road motorcycles
0, what are parked along the curb buses
1, what is traveling away from all of the parked vehicles car
0, what parked at an airport deportation point jet
8, how many cars parked across from an old city building two
8, how many trucks in a clearing parked in the grass two
9, what parked in the parking lot motorcycle
1, what is the color of the parking black
5, what parked in front of a white and blue fire hydrant cart
6, what parked on a tarmac with the words `` star alliance '' painted on it 's side airliner
1, what is parked at an airport gate airplane
6, what is parked on the side of the street bus
9, what parked in the grass bus
9, what parked with trees in the background buses
9, what parked in someone 's backyard pavement bicycles
4, what parked on the bench next to a building bicycle
9, what parked in the rail yard near some buildings trains
4, what parked next to the parking meter buried in snow near buildings vehicle
6, what parked on the side on the road waiting for passengers bus
3, what parked near the building on a city street bicycle
9, what post with many signs and parked cars in the background lamp
3, what parked near the stone structure with clothes on a clothes line motorcycle
4, what parked in the room next to a table bicycle
3, what parked on the side of a street next to a parking meter car
8, how many trucks with lawn mowers in the bed and people near by are parked side-by-side three
5, what parked in front of a building car
0, what are parked at the loading station trains
0, what parked at the bus stop filled with passengers bus
9, what parked in the parking lot car
0, what parked near some carts airplane
9, what is parked in the lot car
3, what is sitting parked inside of a building airplane
2, what sits empty under the large tree in a park bench
0, what parked on the runway airplane
5, what parked in various areas of a runway airplanes
5, what is parked in front of a chinese sign bicycle
9, what parked in their terminals at the airport jets
1, what is parked outside of the tent motorcycle
3, what parked along multiple tracks in a train yard trains
1, what is parked for repairs on the lot bus
0, what parked near the waters edge boats
1, what is parked off the snowy street illuminated by a streetlamp car
0, what parked at the train station with people train
3, what parked by the bus stop on a somewhat busy street bus
8, how many pink umbrellas with trees and park benches and flowers everywhere three
4, what did shopping turn on its back next to a parking meter cart
8, how many sparkly toilet seat covers in the row five
0, what parked inside of the hangar on an airport helicopter
